"UC Gill Tract Weather Station"
"12/18/23 12:00 AM : 6 Month"
"","","","","","","","","","","","","","","","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower"
"2/17/24 12:15 PM","56","56","55","89","89","89","52","54","56","56","29.90","29.95","29.89","29.86","56","56","55","87","87","86","52","52","51","53","53","53","2","E","E","0.5","12","E","56","55","56","--","56","56","56","55","54","54","53","0.01","0.01","71","98","1.52","0","1","0.0","0.099","0.000"
"2/17/24 12:30 PM","56","56","56","88","89","88","52","54","56","56","29.92","29.93","29.90","29.89","56","56","56","86","87","86","52","52","52","54","54","53","1","SW","SSE","0.3","4","SSW","56","56","56","--","56","56","56","55","54","54","53","0.00","0.01","78","102","1.68","0","1","0.1","0.095","0.000"
"2/17/24 12:45 PM","56","56","56","88","88","88","52","54","56","56","29.92","29.92","29.92","29.88","56","57","56","86","86","85","52","52","52","54","54","54","1","ESE","ESE","0.2","4","WNW","57","56","56","--","56","56","56","56","54","54","54","0.00","0.00","96","128","2.07","1","1","0.1","0.089","0.000"
"2/17/24 1:00 PM","56","56","56","88","88","88","53","54","56","56","29.90","29.91","29.90","29.86","57","57","57","85","86","85","53","53","52","54","54","54","1","ESE","ESE","0.3","7","S","57","57","57","0.00","57","57","57","56","55","55","54","0.00","0.00","161","234","3.47","2","2","0.2","0.086","0.000"
"2/17/24 1:15 PM","56","57","56","88","88","87","53","54","56","56","29.90","29.90","29.89","29.86","58","58","57","82","84","82","53","53","52","55","55","54","2","S","S","0.6","8","S","58","57","58","--","58","58","58","57","56","57","55","0.00","0.00","211","276","4.54","2","2","0.2","0.077","0.000"
"2/17/24 1:30 PM","57","57","56","88","88","88","53","55","57","57","29.89","29.90","29.89","29.85","58","58","58","82","83","82","53","53","52","55","55","55","1","ESE","SE","0.3","5","S","58","58","58","--","58","58","58","58","56","56","56","0.00","0.00","194","236","4.17","2","2","0.2","0.073","0.000"
"2/17/24 1:45 PM","57","57","57","87","88","87","53","55","57","57","29.89","29.89","29.88","29.85","58","58","58","80","82","79","52","53","52","54","55","54","2","SE","SE","0.5","12","S","58","58","58","--","58","58","58","58","56","56","56","0.00","0.00","118","132","2.53","1","2","0.1","0.071","0.000"
"2/17/24 2:00 PM","57","57","57","87","87","87","53","55","57","57","29.86","29.89","29.86","29.83","58","58","58","77","78","76","50","52","50","54","54","54","3","SE","SE","0.6","14","SSW","58","58","57","0.00","58","57","58","57","55","56","55","0.00","0.00","68","79","1.46","1","1","0.1","0.075","0.000"
"2/17/24 2:15 PM","57","57","57","86","87","86","53","55","57","57","29.87","29.87","29.86","29.84","58","58","58","77","77","76","51","51","50","54","54","54","3","SE","SSE","0.7","10","S","58","58","58","--","58","58","58","57","55","56","55","0.00","0.00","97","121","2.09","1","1","0.1","0.074","0.000"
"2/17/24 2:30 PM","57","57","57","86","86","86","53","55","57","57","29.87","29.87","29.87","29.83","58","58","58","76","77","76","50","51","50","54","54","54","2","SE","SE","0.6","8","SW","58","58","58","--","58","58","58","57","55","55","55","0.00","0.00","56","79","1.21","0","1","0.1","0.073","0.000"
"2/17/24 2:45 PM","58","58","57","85","86","85","53","55","57","57","29.86","29.87","29.86","29.82","58","58","58","75","77","75","51","51","50","54","54","54","3","SE","SSE","0.7","12","SSW","58","58","58","--","58","58","58","57","56","56","55","0.00","0.00","78","95","1.67","1","1","0.1","0.072","0.000"
"2/17/24 3:00 PM","58","58","57","85","85","85","53","55","57","58","29.85","29.86","29.85","29.81","58","59","58","76","76","75","51","51","51","54","54","54","5","SSE","SSE","1.1","14","SE","58","58","58","0.00","58","58","58","58","56","56","56","0.00","0.00","65","81","1.40","1","1","0.1","0.067","0.000"
"2/17/24 3:15 PM","58","58","58","84","85","84","53","55","57","58","29.85","29.85","29.85","29.82","58","58","58","76","76","76","51","51","51","54","54","54","5","SSE","SSE","1.2","16","SSE","58","58","58","--","58","58","58","58","56","56","56","0.00","0.00","66","105","1.42","0","1","0.1","0.068","0.000"
"2/17/24 3:30 PM","58","58","58","84","84","84","53","55","58","58","29.86","29.86","29.85","29.82","58","58","58","79","79","77","51","51","51","54","54","54","3","SE","SSE","0.7","12","S","58","58","57","--","58","57","58","57","55","56","55","0.00","0.00","48","58","1.02","0","1","0.0","0.072","0.000"
"2/17/24 3:45 PM","58","58","58","84","84","84","53","55","58","58","29.86","29.86","29.85","29.82","58","58","58","80","80","79","51","52","51","54","54","54","3","SE","SSE","0.7","8","W","58","58","57","--","58","57","58","57","55","55","55","0.00","0.00","53","74","1.14","0","0","0.0","0.076","0.000"
"2/17/24 4:00 PM","58","58","58","84","84","84","53","55","57","58","29.85","29.86","29.85","29.82","57","58","57","84","84","81","52","52","51","54","54","54","4","SE","SE","0.9","13","NE","57","57","56","0.00","57","56","57","56","54","55","54","0.00","0.00","50","56","1.09","0","0","0.0","0.081","0.000"
"2/17/24 4:15 PM","58","58","57","84","84","84","53","55","57","58","29.85","29.86","29.85","29.82","56","57","56","87","87","85","52","52","52","54","54","54","3","SSE","SSE","0.8","10","SSW","56","56","56","--","56","56","56","56","54","54","54","0.00","0.00","31","37","0.67","0","0","0.0","0.092","0.000"
"2/17/24 4:30 PM","57","58","57","84","85","84","53","55","57","57","29.85","29.85","29.85","29.82","56","56","56","89","89","88","52","52","52","54","54","54","3","SE","SSE","0.7","12","SSE","56","56","56","--","56","56","56","56","53","54","53","0.00","0.00","30","42","0.65","0","0","0.0","0.098","0.000"
"2/17/24 4:45 PM","57","57","57","85","85","85","53","55","57","57","29.85","29.85","29.85","29.82","56","56","56","88","89","88","52","52","52","54","54","54","3","SE","SSE","0.6","10","ESE","56","56","56","--","56","56","56","56","54","54","53","0.01","0.01","17","25","0.37","0","0","0.0","0.098","0.000"
"2/17/24 5:00 PM","56","57","56","85","85","84","52","54","56","57","29.85","29.86","29.85","29.81","56","56","55","89","89","88","52","52","52","54","54","54","2","SE","SE","0.6","11","SE","55","55","56","0.00","56","56","56","55","53","54","53","0.04","0.38","11","12","0.24","0","0","0.0","0.098","0.000"
"2/17/24 5:15 PM","56","56","56","86","86","85","52","53","56","56","29.85","29.85","29.84","29.82","55","55","55","90","90","89","52","52","52","53","54","53","2","SE","SSE","0.5","9","SSE","55","55","55","--","55","55","55","55","53","53","53","0.04","0.48","3","9","0.06","0","0","0.0","0.102","0.000"
"2/17/24 5:30 PM","55","56","55","87","87","86","52","53","55","56","29.84","29.85","29.84","29.80","55","55","55","90","90","90","52","52","52","53","54","53","3","ESE","SE","0.8","19","S","55","55","55","--","55","55","55","55","53","53","53","0.06","0.44","0","0","0.00","0","0","0.0","0.103","0.000"
"2/17/24 5:45 PM","55","55","55","88","88","87","52","53","55","55","29.84","29.84","29.84","29.81","55","55","55","90","90","90","52","52","52","53","53","53","3","SE","SSE","0.7","8","SSE","55","55","55","--","55","55","55","55","53","53","53","0.02","0.43","0","0","0.00","0","0","0.0","0.104","0.000"
"2/17/24 6:00 PM","55","55","55","88","88","88","52","53","55","55","29.84","29.84","29.84","29.81","55","55","55","90","90","90","52","52","52","53","53","53","4","SSE","SSE","1.0","13","S","55","54","55","0.00","55","55","55","54","52","53","52","0.01","0.05","0","0","0.00","0","0","0.0","0.104","0.000"
"2/17/24 6:15 PM","55","55","55","89","89","88","52","53","55","55","29.85","29.85","29.84","29.81","55","55","55","90","90","90","52","52","52","53","53","53","3","S","SSE","0.8","14","S","55","55","55","--","55","55","55","55","52","53","52","0.03","0.17","0","0","0.00","0","0","0.0","0.105","0.000"
"2/17/24 6:30 PM","55","55","55","89","89","89","52","53","55","55","29.85","29.86","29.85","29.82","55","55","55","91","91","90","52","52","52","53","53","53","3","SE","SSE","0.7","10","SSW","55","54","55","--","55","55","55","55","52","53","52","0.03","0.18","0","0","0.00","0","0","0.0","0.107","0.000"
"2/17/24 6:45 PM","55","55","55","90","90","89","52","53","55","55","29.86","29.86","29.85","29.83","55","55","55","92","92","91","52","52","52","53","53","53","2","SSE","SSE","0.6","9","S","55","55","55","--","55","55","55","55","52","52","52","0.03","0.21","0","0","0.00","0","0","0.0","0.108","0.000"
"2/17/24 7:00 PM","55","55","55","90","90","90","52","53","55","55","29.88","29.88","29.86","29.84","55","55","55","92","92","92","52","52","52","53","53","53","4","S","S","0.9","14","S","54","54","55","0.00","55","54","55","54","52","52","52","0.09","0.87","0","0","0.00","0","0","0.0","0.108","0.000"
"2/17/24 7:15 PM","55","55","55","90","90","90","52","53","55","55","29.89","29.89","29.88","29.85","55","55","54","91","92","91","52","52","52","53","53","53","4","S","S","0.9","11","S","54","54","55","--","55","54","55","54","52","52","52","0.01","0.23","0","0","0.00","0","0","0.0","0.108","0.000"
"2/17/24 7:30 PM","54","55","54","90","90","90","52","53","55","55","29.90","29.90","29.89","29.86","54","55","54","91","91","91","52","52","52","53","53","53","3","SSE","SSE","0.8","11","SSE","54","54","54","--","55","54","55","54","52","52","52","0.00","0.07","0","0","0.00","0","0","0.0","0.109","0.000"
"2/17/24 7:45 PM","54","55","54","91","91","90","52","53","55","55","29.91","29.91","29.90","29.87","54","55","54","91","91","91","52","52","52","53","53","53","2","SSE","SSE","0.5","10","S","55","54","55","--","55","55","55","54","52","52","52","0.00","0.00","0","0","0.00","0","0","0.0","0.110","0.000"
"2/17/24 8:00 PM","54","54","54","91","91","91","52","53","55","55","29.92","29.92","29.91","29.88","55","55","55","91","91","91","52","53","52","54","54","53","2","S","S","0.5","8","S","55","55","55","0.00","55","55","55","55","53","53","52","0.00","0.00","0","0","0.00","0","0","0.0","0.105","0.000"
"2/17/24 8:15 PM","54","54","54","91","91","91","52","53","55","55","29.92","29.92","29.91","29.88","55","55","55","92","92","91","53","53","52","54","54","53","2","SE","SSE","0.4","4","SSE","55","55","55","--","55","55","55","55","52","53","52","0.00","0.00","0","0","0.00","0","0","0.0","0.106","0.000"
"2/17/24 8:30 PM","54","54","54","92","92","91","52","53","55","55","29.93","29.93","29.92","29.89","55","55","55","92","93","92","52","53","52","53","54","53","1","S","S","0.3","5","SSE","55","55","55","--","55","55","55","55","52","52","52","0.00","0.00","0","0","0.00","0","0","0.0","0.107","0.000"
"2/17/24 8:45 PM","54","54","54","92","92","92","52","53","55","55","29.93","29.93","29.93","29.90","55","56","55","91","93","91","54","54","52","55","55","53","4","SW","SSW","1.0","11","SW","56","55","57","--","57","56","56","55","54","54","52","0.00","0.00","0","0","0.00","0","0","0.0","0.101","0.000"
"2/17/24 9:00 PM","54","54","54","92","92","92","52","53","55","55","29.94","29.94","29.93","29.90","57","57","56","89","90","89","54","54","54","55","55","55","5","SW","SSW","1.2","14","SW","56","56","57","0.00","57","56","57","56","54","54","54","0.00","0.00","0","0","0.00","0","0","0.0","0.085","0.000"
"2/17/24 9:15 PM","54","55","54","92","92","92","52","53","55","55","29.94","29.95","29.94","29.91","57","57","57","89","89","89","54","54","54","55","55","55","4","SSW","SSW","1.0","10","SSW","57","56","57","--","57","57","57","56","54","55","54","0.00","0.00","0","0","0.00","0","0","0.0","0.085","0.000"
"2/17/24 9:30 PM","55","55","54","92","92","91","52","53","55","55","29.95","29.95","29.94","29.91","57","57","57","89","89","89","54","54","53","55","55","55","4","SW","SW","1.1","10","WSW","57","56","57","--","57","57","57","56","54","55","54","0.00","0.00","0","0","0.00","0","0","0.0","0.086","0.000"
"2/17/24 9:45 PM","55","55","55","92","92","91","52","53","55","55","29.96","29.96","29.95","29.92","56","57","56","89","89","89","53","54","53","55","55","54","5","SW","SW","1.1","10","SSW","56","56","56","--","57","56","57","56","54","54","54","0.00","0.00","0","0","0.00","0","0","0.0","0.088","0.000"
"2/17/24 10:00 PM","55","55","55","92","92","92","52","53","55","55","29.96","29.96","29.96","29.92","56","57","56","89","89","89","53","53","53","55","55","55","5","SW","SW","1.2","9","SW","56","56","56","0.00","57","56","56","56","54","54","54","0.00","0.00","0","0","0.00","0","0","0.0","0.089","0.000"
"2/17/24 10:15 PM","55","55","55","92","92","92","52","53","55","55","29.96","29.96","29.96","29.92","56","56","56","89","89","89","53","53","53","54","55","54","5","SW","SW","1.3","10","SSW","55","55","56","--","56","55","56","55","53","54","53","0.00","0.00","0","0","0.00","0","0","0.0","0.091","0.000"
"2/17/24 10:30 PM","54","55","54","92","92","92","52","53","55","55","29.97","29.97","29.96","29.93","56","56","56","89","89","89","52","53","52","54","54","54","4","SW","SW","1.1","10","WSW","55","55","56","--","56","55","56","55","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.094","0.000"
"2/17/24 10:45 PM","54","55","54","92","92","92","52","53","55","55","29.97","29.97","29.97","29.94","56","56","55","89","89","89","52","53","52","54","54","53","2","SW","SSW","0.6","8","WSW","55","55","55","--","56","55","56","55","53","54","53","0.00","0.00","0","0","0.00","0","0","0.0","0.097","0.000"
"2/17/24 11:00 PM","54","54","54","92","92","92","52","53","54","55","29.98","29.98","29.98","29.94","55","55","54","91","91","89","52","52","52","53","54","53","1","E","ESE","0.2","3","SSE","54","54","54","0.00","55","54","55","54","52","53","52","0.00","0.00","0","0","0.00","0","0","0.0","0.107","0.000"
"2/17/24 11:15 PM","54","54","54","92","92","92","52","53","54","54","29.98","29.98","29.98","29.95","54","54","54","93","93","91","52","52","52","53","53","53","0","N","N","0.0","0","N","54","54","54","--","54","54","54","54","52","52","52","0.00","0.00","0","0","0.00","0","0","0.0","0.113","0.000"
"2/17/24 11:30 PM","54","54","54","92","92","92","52","53","54","54","29.99","29.99","29.98","29.95","54","54","54","93","93","93","52","53","52","53","53","53","1","S","S","0.2","3","SSW","54","54","55","--","55","55","55","54","52","52","52","0.00","0.00","0","0","0.00","0","0","0.0","0.112","0.000"
"2/17/24 11:45 PM","54","54","54","92","92","92","52","53","54","54","29.98","29.99","29.98","29.95","54","54","54","93","93","93","52","52","52","53","53","53","1","ESE","E","0.3","3","ENE","54","54","55","--","55","55","55","54","52","52","52","0.00","0.00","0","0","0.00","0","0","0.0","0.111","0.000"
"2/18/24 12:00 AM","54","54","54","93","93","92","52","53","54","54","29.98","29.98","29.98","29.94","54","54","54","93","93","93","52","52","52","53","53","53","0","NE","NE","0.0","2","NE","54","54","54","0.00","55","54","55","54","52","52","52","0.00","0.00","0","0","0.00","0","0","0.0","0.111","0.000"
"2/18/24 12:15 AM","54","54","54","93","93","93","52","53","54","54","29.97","29.98","29.97","29.94","54","54","54","92","93","92","52","52","52","53","53","53","0","N","N","0.0","2","NE","54","54","54","--","55","54","55","54","52","52","52","0.00","0.00","0","0","0.00","0","0","0.0","0.112","0.000"
"2/18/24 12:30 AM","54","54","54","93","93","93","52","53","54","54","29.97","29.98","29.97","29.94","54","54","53","93","93","92","51","52","51","52","53","52","0","ENE","ENE","0.1","2","NE","53","53","54","--","54","54","54","54","51","52","51","0.00","0.00","0","0","0.00","0","0","0.0","0.117","0.000"
"2/18/24 12:45 AM","54","54","54","93","93","93","52","52","54","54","29.98","29.98","29.97","29.94","53","53","53","93","93","92","50","51","50","51","52","51","0","N","N","0.0","2","ENE","53","53","53","--","54","53","54","53","50","51","50","0.00","0.00","0","0","0.00","0","0","0.0","0.124","0.000"
"2/18/24 1:00 AM","53","54","53","92","93","92","51","52","54","54","29.98","29.98","29.98","29.94","52","53","52","93","93","93","50","51","50","51","51","51","0","N","N","0.0","0","N","52","52","53","0.00","53","53","53","52","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.131","0.000"
"2/18/24 1:15 AM","53","53","53","92","92","92","51","52","53","54","29.98","29.98","29.98","29.94","52","52","52","94","94","93","51","51","50","51","51","51","0","N","N","0.0","1","NE","52","52","53","--","53","53","53","52","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.133","0.000"
"2/18/24 1:30 AM","53","53","53","92","92","92","51","52","53","54","29.98","29.98","29.98","29.94","52","53","52","94","94","93","50","51","50","51","52","51","0","N","N","0.0","2","NNE","52","52","53","--","53","53","53","52","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.131","0.000"
"2/18/24 1:45 AM","53","53","53","92","92","92","51","52","53","53","29.98","29.98","29.98","29.94","53","53","52","94","94","93","51","51","50","52","52","51","0","ESE","SSE","0.1","3","WSW","53","52","53","--","53","53","53","53","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.129","0.000"
"2/18/24 2:00 AM","53","53","53","92","92","92","51","52","53","53","29.98","29.98","29.98","29.94","52","53","52","93","93","92","50","51","50","51","52","51","0","NNW","N","0.0","2","ESE","52","52","52","0.00","53","52","53","52","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.130","0.000"
